game_key_suffix,season,game_date_et,away,home,away_final,home_final,close_total,close_home_spread,ml_away,ml_home,source_url
sbr:2020-21:2020-12-25:GSW:MIL,2020-21,2020-12-25,GSW,MIL,99,138,230.5,-10.0,450,-600,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-25:LAC:DEN,2020-21,2020-12-25,LAC,DEN,121,108,226.5,3.5,-160,140,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-25:NOP:MIA,2020-21,2020-12-25,NOP,MIA,98,111,221.0,-3.0,130,-150,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-26:IND:CHI,2020-21,2020-12-26,IND,CHI,125,106,223.5,6.0,-240,200,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-26:MIN:UTA,2020-21,2020-12-26,MIN,UTA,116,111,229.0,-9.5,375,-450,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-26:OKC:CHA,2020-21,2020-12-26,OKC,CHA,109,107,219.5,-3.0,125,-145,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-26:ORL:WAS,2020-21,2020-12-26,ORL,WAS,130,120,232.0,-1.5,110,-130,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-26:PHI:NYK,2020-21,2020-12-26,PHI,NYK,109,89,215.0,8.0,-360,300,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-26:PHX:SAC,2020-21,2020-12-26,PHX,SAC,103,106,227.0,3.5,-160,140,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-26:TOR:SAS,2020-21,2020-12-26,TOR,SAS,114,119,228.5,2.5,-145,125,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-27:BKN:CHA,2020-21,2020-12-27,BKN,CHA,104,106,233.0,11.5,-600,450,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-27:DAL:LAC,2020-21,2020-12-27,DAL,LAC,124,73,226.5,-3.0,140,-160,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-27:GSW:CHI,2020-21,2020-12-27,GSW,CHI,129,128,229.5,3.5,-165,145,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-27:MIL:NYK,2020-21,2020-12-27,MIL,NYK,110,130,222.0,13.0,-1200,750,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-27:PHI:CLE,2020-21,2020-12-27,PHI,CLE,94,118,218.0,6.0,-240,200,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-27:PHX:SAC,2020-21,2020-12-27,PHX,SAC,116,100,225.5,3.0,-160,140,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-27:SAS:NOP,2020-21,2020-12-27,SAS,NOP,95,98,227.5,-5.0,170,-190,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-28:DET:ATL,2020-21,2020-12-28,DET,ATL,120,128,223.5,-10.5,400,-500,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-28:HOU:DEN,2020-21,2020-12-28,HOU,DEN,111,124,222.0,-6.5,225,-265,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-28:MIN:LAL,2020-21,2020-12-28,MIN,LAL,91,127,229.0,-10.5,400,-500,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-28:POR:LAL,2020-21,2020-12-28,POR,LAL,115,107,229.0,-6.0,195,-230,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-28:UTA:OKC,2020-21,2020-12-28,UTA,OKC,110,109,218.0,9.0,-400,330,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-29:CHI:WAS,2020-21,2020-12-29,CHI,WAS,115,107,238.0,-6.5,210,-250,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-29:GSW:DET,2020-21,2020-12-29,GSW,DET,116,106,227.5,4.5,-170,150,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-29:MIL:MIA,2020-21,2020-12-29,MIL,MIA,144,97,227.5,6.0,-240,200,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-29:MIN:LAC,2020-21,2020-12-29,MIN,LAC,101,124,225.5,-10.5,475,-650,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-29:NOP:PHX,2020-21,2020-12-29,NOP,PHX,86,111,222.0,-1.5,105,-125,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-29:NYK:CLE,2020-21,2020-12-29,NYK,CLE,95,86,216.0,-3.5,140,-160,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-29:ORL:OKC,2020-21,2020-12-29,ORL,OKC,118,107,219.0,6.5,-250,210,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-29:TOR:PHI,2020-21,2020-12-29,TOR,PHI,93,100,219.5,-1.5,105,-125,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-30:ATL:BKN,2020-21,2020-12-30,ATL,BKN,141,145,240.0,-5.5,195,-230,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-30:CHA:DAL,2020-21,2020-12-30,CHA,DAL,118,99,225.0,-8.0,300,-360,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-30:LAL:SAS,2020-21,2020-12-30,LAL,SAS,121,107,231.5,7.5,-310,260,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-30:MEM:BOS,2020-21,2020-12-30,MEM,BOS,107,126,218.0,-7.0,245,-285,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-30:MIL:MIA,2020-21,2020-12-30,MIL,MIA,108,119,228.5,6.5,-260,220,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-30:POR:LAC,2020-21,2020-12-30,POR,LAC,105,128,226.0,-6.0,190,-220,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-31:CHI:WAS,2020-21,2020-12-31,CHI,WAS,133,130,235.5,-7.5,250,-300,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-31:CLE:IND,2020-21,2020-12-31,CLE,IND,99,119,219.0,-8.0,270,-330,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-31:NOP:OKC,2020-21,2020-12-31,NOP,OKC,113,80,214.5,5.5,-200,175,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-31:NYK:TOR,2020-21,2020-12-31,NYK,TOR,83,100,215.5,-8.5,300,-360,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-31:PHI:ORL,2020-21,2020-12-31,PHI,ORL,116,92,219.5,4.0,-175,155,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-31:PHX:UTA,2020-21,2020-12-31,PHX,UTA,106,95,219.5,-4.0,150,-170,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2020-21:2020-12-31:SAC:HOU,2020-21,2020-12-31,SAC,HOU,119,122,231.5,-5.5,180,-210,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2020-21
sbr:2021-22:2021-10-19:BKN:MIL,2021-22,2021-10-19,BKN,MIL,104,127,233.5,-1.5,105,-125,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-19:GSW:LAL,2021-22,2021-10-19,GSW,LAL,121,114,226.5,-3.5,140,-160,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-20:CHI:DET,2021-22,2021-10-20,CHI,DET,94,88,218.0,5.0,-220,190,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-20:CLE:MEM,2021-22,2021-10-20,CLE,MEM,121,132,218.5,-7.0,240,-280,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-20:DEN:PHX,2021-22,2021-10-20,DEN,PHX,110,98,224.0,-6.0,200,-240,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-20:HOU:MIN,2021-22,2021-10-20,HOU,MIN,106,124,232.0,-6.5,220,-260,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-20:OKC:UTA,2021-22,2021-10-20,OKC,UTA,86,107,221.5,-14.0,750,-1200,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-20:ORL:SAS,2021-22,2021-10-20,ORL,SAS,97,123,212.5,-7.0,225,-265,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-20:PHI:NOP,2021-22,2021-10-20,PHI,NOP,117,97,224.0,4.0,-170,150,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-20:SAC:POR,2021-22,2021-10-20,SAC,POR,124,121,234.0,-6.5,220,-260,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-20:WAS:TOR,2021-22,2021-10-20,WAS,TOR,98,83,223.0,-2.5,120,-140,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-21:DAL:ATL,2021-22,2021-10-21,DAL,ATL,87,113,225.5,-2.5,120,-140,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-21:LAC:GSW,2021-22,2021-10-21,LAC,GSW,113,115,229.0,-4.0,160,-180,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-22:BKN:PHI,2021-22,2021-10-22,BKN,PHI,114,109,224.5,1.0,-120,100,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-22:CHA:CLE,2021-22,2021-10-22,CHA,CLE,123,112,226.0,2.5,-135,115,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-22:NOP:CHI,2021-22,2021-10-22,NOP,CHI,112,128,222.5,-7.0,235,-275,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-22:NYK:ORL,2021-22,2021-10-22,NYK,ORL,121,96,212.0,7.5,-350,290,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-22:OKC:HOU,2021-22,2021-10-22,OKC,HOU,91,124,221.0,-2.5,130,-150,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-22:PHX:LAL,2021-22,2021-10-22,PHX,LAL,115,105,222.0,-1.5,105,-125,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-22:SAS:DEN,2021-22,2021-10-22,SAS,DEN,96,102,222.0,-7.5,260,-310,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-22:TOR:BOS,2021-22,2021-10-22,TOR,BOS,115,83,217.5,-7.0,240,-280,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-22:UTA:SAC,2021-22,2021-10-22,UTA,SAC,110,101,227.0,6.5,-240,200,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-23:ATL:CLE,2021-22,2021-10-23,ATL,CLE,95,101,223.5,8.5,-360,300,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-23:DAL:TOR,2021-22,2021-10-23,DAL,TOR,103,95,217.5,5.0,-190,170,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-23:DET:CHI,2021-22,2021-10-23,DET,CHI,82,97,213.5,-8.0,280,-340,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-23:MEM:LAC,2021-22,2021-10-23,MEM,LAC,120,114,226.0,-4.0,155,-175,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-23:MIL:SAS,2021-22,2021-10-23,MIL,SAS,121,111,225.5,6.0,-250,210,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-23:NOP:MIN,2021-22,2021-10-23,NOP,MIN,89,96,228.5,-7.5,260,-310,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-23:PHX:POR,2021-22,2021-10-23,PHX,POR,105,134,229.0,-3.0,135,-155,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-24:BOS:HOU,2021-22,2021-10-24,BOS,HOU,107,97,221.5,5.0,-210,180,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-24:CHA:BKN,2021-22,2021-10-24,CHA,BKN,111,95,233.0,-9.0,350,-420,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-24:GSW:SAC,2021-22,2021-10-24,GSW,SAC,119,107,234.5,3.0,-150,130,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-24:MEM:LAL,2021-22,2021-10-24,MEM,LAL,118,121,225.5,-5.5,180,-210,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-24:ORL:NYK,2021-22,2021-10-24,ORL,NYK,110,104,212.0,-12.0,600,-900,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-24:PHI:OKC,2021-22,2021-10-24,PHI,OKC,115,103,216.0,9.5,-500,400,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-25:CHI:TOR,2021-22,2021-10-25,CHI,TOR,111,108,213.5,2.0,-135,115,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-25:CLE:DEN,2021-22,2021-10-25,CLE,DEN,99,87,221.0,-9.5,400,-500,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-25:DET:ATL,2021-22,2021-10-25,DET,ATL,104,122,212.5,-11.5,525,-750,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-25:NOP:MIN,2021-22,2021-10-25,NOP,MIN,107,98,224.5,-5.5,190,-220,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-25:ORL:MIA,2021-22,2021-10-25,ORL,MIA,90,107,211.5,-13.5,700,-1100,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-25:POR:LAC,2021-22,2021-10-25,POR,LAC,86,116,229.5,-2.5,120,-140,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-25:WAS:BKN,2021-22,2021-10-25,WAS,BKN,90,104,229.0,-6.0,200,-240,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-26:DEN:UTA,2021-22,2021-10-26,DEN,UTA,110,122,218.5,-7.5,265,-320,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-26:GSW:OKC,2021-22,2021-10-26,GSW,OKC,106,98,223.5,11.0,-600,450,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-26:HOU:DAL,2021-22,2021-10-26,HOU,DAL,106,116,222.5,-11.0,475,-650,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-26:PHI:NYK,2021-22,2021-10-26,PHI,NYK,99,112,217.0,-1.0,100,-120,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-27:ATL:NOP,2021-22,2021-10-27,ATL,NOP,102,99,220.5,5.0,-200,175,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-27:CHA:ORL,2021-22,2021-10-27,CHA,ORL,120,111,221.0,5.5,-210,180,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-27:CLE:LAC,2021-22,2021-10-27,CLE,LAC,92,79,219.0,-8.5,290,-350,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-27:LAL:OKC,2021-22,2021-10-27,LAL,OKC,115,123,217.0,5.5,-220,190,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-27:MEM:POR,2021-22,2021-10-27,MEM,POR,96,116,233.0,-2.5,115,-135,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-27:MIA:BKN,2021-22,2021-10-27,MIA,BKN,106,93,218.0,-3.5,140,-160,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-27:MIN:MIL,2021-22,2021-10-27,MIN,MIL,113,108,231.0,-5.5,195,-235,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-27:SAC:PHX,2021-22,2021-10-27,SAC,PHX,110,107,224.5,-8.0,300,-360,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-27:WAS:BOS,2021-22,2021-10-27,WAS,BOS,116,107,224.0,-4.0,155,-175,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-28:ATL:WAS,2021-22,2021-10-28,ATL,WAS,111,122,222.5,4.0,-170,150,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-28:DET:PHI,2021-22,2021-10-28,DET,PHI,102,110,211.0,-11.0,450,-600,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-28:NYK:CHI,2021-22,2021-10-28,NYK,CHI,104,103,216.5,-1.5,100,-120,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-28:SAS:DAL,2021-22,2021-10-28,SAS,DAL,99,104,219.5,-6.5,220,-260,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-28:UTA:HOU,2021-22,2021-10-28,UTA,HOU,122,91,222.5,9.5,-450,375,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-29:CHA:MIA,2021-22,2021-10-29,CHA,MIA,99,114,221.5,-7.0,240,-280,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-29:CLE:LAL,2021-22,2021-10-29,CLE,LAL,101,113,221.5,-8.0,290,-350,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-29:DAL:DEN,2021-22,2021-10-29,DAL,DEN,75,106,216.5,-4.0,145,-165,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-29:IND:BKN,2021-22,2021-10-29,IND,BKN,98,105,223.0,-8.5,340,-410,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-29:LAC:POR,2021-22,2021-10-29,LAC,POR,92,111,223.5,-3.5,140,-160,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-29:ORL:TOR,2021-22,2021-10-29,ORL,TOR,109,110,206.5,-9.5,380,-460,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-29:SAC:NOP,2021-22,2021-10-29,SAC,NOP,113,109,221.0,1.5,-120,100,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-30:ATL:PHI,2021-22,2021-10-30,ATL,PHI,94,122,216.5,-3.5,145,-165,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-30:CLE:PHX,2021-22,2021-10-30,CLE,PHX,92,101,216.0,-10.0,400,-500,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-30:DEN:MIN,2021-22,2021-10-30,DEN,MIN,93,91,219.5,-1.5,105,-125,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-30:MIA:MEM,2021-22,2021-10-30,MIA,MEM,129,103,215.0,-3.5,135,-155,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-30:NYK:NOP,2021-22,2021-10-30,NYK,NOP,123,117,214.0,8.0,-360,300,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-30:OKC:GSW,2021-22,2021-10-30,OKC,GSW,82,103,217.0,-12.5,600,-900,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-30:ORL:DET,2021-22,2021-10-30,ORL,DET,103,110,207.5,-6.0,200,-240,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-30:SAS:MIL,2021-22,2021-10-30,SAS,MIL,102,93,223.5,-7.0,240,-280,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-30:TOR:IND,2021-22,2021-10-30,TOR,IND,97,94,212.0,-3.0,125,-145,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-30:UTA:CHI,2021-22,2021-10-30,UTA,CHI,99,107,218.5,3.5,-160,140,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-31:DET:BKN,2021-22,2021-10-31,DET,BKN,91,117,211.0,-12.0,600,-900,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-31:HOU:LAL,2021-22,2021-10-31,HOU,LAL,85,95,224.5,-11.0,475,-650,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-31:POR:CHA,2021-22,2021-10-31,POR,CHA,113,125,231.0,2.0,-125,105,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-10-31:SAC:DAL,2021-22,2021-10-31,SAC,DAL,99,105,218.5,-4.5,165,-185,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-11-01:CHI:BOS,2021-22,2021-11-01,CHI,BOS,128,114,215.5,-3.0,120,-140,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-11-01:CLE:CHA,2021-22,2021-11-01,CLE,CHA,113,110,220.0,-5.0,180,-210,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-11-01:DEN:MEM,2021-22,2021-11-01,DEN,MEM,97,106,215.5,-2.0,115,-135,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-11-01:OKC:LAC,2021-22,2021-11-01,OKC,LAC,94,99,210.0,-12.5,550,-800,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-11-01:ORL:MIN,2021-22,2021-11-01,ORL,MIN,115,97,217.0,-8.5,320,-380,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-11-01:SAS:IND,2021-22,2021-11-01,SAS,IND,118,131,215.5,-2.5,120,-140,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-11-01:TOR:NYK,2021-22,2021-11-01,TOR,NYK,113,104,209.0,-7.5,250,-300,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-11-01:WAS:ATL,2021-22,2021-11-01,WAS,ATL,111,118,222.0,-5.5,175,-200,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-11-02:HOU:LAL,2021-22,2021-11-02,HOU,LAL,117,119,219.5,-11.0,450,-600,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-11-02:MIA:DAL,2021-22,2021-11-02,MIA,DAL,125,110,209.5,2.5,-140,120,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-11-02:MIL:DET,2021-22,2021-11-02,MIL,DET,117,89,211.5,4.5,-180,160,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-11-02:NOP:PHX,2021-22,2021-11-02,NOP,PHX,100,112,215.0,-10.0,375,-450,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-11-02:SAC:UTA,2021-22,2021-11-02,SAC,UTA,113,119,223.5,-9.5,340,-410,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
sbr:2021-22:2021-11-03:ATL:BKN,2021-22,2021-11-03,ATL,BKN,108,117,221.0,-4.5,165,-185,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2021-22
