game_pk,season,official_date,game_date,game_type,away_team_id,away_team,away_score,home_team_id,home_team,home_score,home_win,total_runs,run_diff_home
413903,2015,2015-04-25,2015-04-25,R,114,Cleveland Guardians,1,116,Detroit Tigers,4,1,5,3
413904,2015,2015-04-25,2015-04-25,R,117,Houston Astros,9,133,Athletics,3,0,12,-6
413906,2015,2015-04-25,2015-04-25,R,119,Los Angeles Dodgers,11,135,San Diego Padres,8,0,19,-3
413907,2015,2015-04-25,2015-04-25,R,142,Minnesota Twins,8,136,Seattle Mariners,5,0,13,-3
413908,2015,2015-04-25,2015-04-25,R,121,New York Mets,8,147,New York Yankees,2,0,10,-6
413909,2015,2015-04-25,2015-04-25,R,134,Pittsburgh Pirates,2,109,Arizona Diamondbacks,1,0,3,-1
413910,2015,2015-04-25,2015-04-25,R,137,San Francisco Giants,5,115,Colorado Rockies,4,0,9,-1
413911,2015,2015-04-25,2015-04-25,R,138,St. Louis Cardinals,5,158,Milwaukee Brewers,3,0,8,-2
413912,2015,2015-04-25,2015-04-25,R,140,Texas Rangers,1,108,Los Angeles Angels,4,1,5,3
413913,2015,2015-04-25,2015-04-25,R,141,Toronto Blue Jays,2,139,Tampa Bay Rays,4,1,6,2
413914,2015,2015-04-25,2015-04-25,R,120,Washington Nationals,0,146,Miami Marlins,8,1,8,8
413915,2015,2015-04-26,2015-04-26,R,144,Atlanta Braves,4,143,Philadelphia Phillies,5,1,9,1
413916,2015,2015-04-26,2015-04-26,R,111,Boston Red Sox,7,110,Baltimore Orioles,18,1,25,11
413917,2015,2015-04-26,2015-04-26,R,112,Chicago Cubs,5,113,Cincinnati Reds,2,0,7,-3
413918,2015,2015-04-26,2015-04-26,R,114,Cleveland Guardians,6,116,Detroit Tigers,8,1,14,2
413919,2015,2015-04-26,2015-04-26,R,117,Houston Astros,7,133,Athletics,6,0,13,-1
413920,2015,2015-04-26,2015-04-26,R,118,Kansas City Royals,3,145,Chicago White Sox,5,1,8,2
413921,2015,2015-04-26,2015-04-26,R,119,Los Angeles Dodgers,1,135,San Diego Padres,3,1,4,2
413922,2015,2015-04-26,2015-04-26,R,142,Minnesota Twins,4,136,Seattle Mariners,2,0,6,-2
413923,2015,2015-04-26,2015-04-26,R,121,New York Mets,4,147,New York Yankees,6,1,10,2
413924,2015,2015-04-26,2015-04-26,R,134,Pittsburgh Pirates,8,109,Arizona Diamondbacks,0,0,8,-8
413926,2015,2015-04-26,2015-04-26,R,138,St. Louis Cardinals,3,158,Milwaukee Brewers,6,1,9,3
413927,2015,2015-04-26,2015-04-26,R,140,Texas Rangers,5,108,Los Angeles Angels,4,0,9,-1
413928,2015,2015-04-26,2015-04-26,R,141,Toronto Blue Jays,1,139,Tampa Bay Rays,5,1,6,4
413929,2015,2015-04-26,2015-04-26,R,120,Washington Nationals,2,146,Miami Marlins,6,1,8,4
413931,2015,2015-04-27,2015-04-27,R,115,Colorado Rockies,5,109,Arizona Diamondbacks,4,0,9,-1
413932,2015,2015-04-27,2015-04-27,R,116,Detroit Tigers,5,142,Minnesota Twins,4,0,9,-1
413933,2015,2015-04-27,2015-04-27,R,117,Houston Astros,9,135,San Diego Padres,4,0,13,-5
413934,2015,2015-04-27,2015-04-27,R,118,Kansas City Royals,6,114,Cleveland Guardians,2,0,8,-4
413935,2015,2015-04-27,2015-04-27,R,158,Milwaukee Brewers,6,113,Cincinnati Reds,9,1,15,3
413936,2015,2015-04-27,2015-04-27,R,121,New York Mets,3,146,Miami Marlins,1,0,4,-2
413937,2015,2015-04-27,2015-04-27,R,143,Philadelphia Phillies,4,138,St. Louis Cardinals,1,0,5,-3
413938,2015,2015-04-27,2015-04-27,R,134,Pittsburgh Pirates,0,112,Chicago Cubs,4,1,4,4
413939,2015,2015-04-27,2015-04-27,R,136,Seattle Mariners,3,140,Texas Rangers,1,0,4,-2
413940,2015,2015-04-27,2015-04-27,R,137,San Francisco Giants,3,119,Los Angeles Dodgers,8,1,11,5
413941,2015,2015-04-27,2015-04-27,R,139,Tampa Bay Rays,1,147,New York Yankees,4,1,5,3
413942,2015,2015-04-27,2015-04-27,R,141,Toronto Blue Jays,5,111,Boston Red Sox,6,1,11,1
413943,2015,2015-04-27,2015-04-27,R,120,Washington Nationals,4,144,Atlanta Braves,8,1,12,4
413944,2015,2015-04-28,2015-04-28,R,108,Los Angeles Angels,2,133,Athletics,6,1,8,4
413946,2015,2015-04-28,2015-04-28,R,115,Colorado Rockies,5,109,Arizona Diamondbacks,12,1,17,7
413947,2015,2015-04-28,2015-04-28,R,116,Detroit Tigers,2,142,Minnesota Twins,3,1,5,1
413948,2015,2015-04-28,2015-04-28,R,117,Houston Astros,14,135,San Diego Padres,3,0,17,-11
413949,2015,2015-04-28,2015-04-28,R,118,Kansas City Royals,11,114,Cleveland Guardians,5,0,16,-6
413950,2015,2015-04-28,2015-04-28,R,158,Milwaukee Brewers,2,113,Cincinnati Reds,4,1,6,2
413951,2015,2015-04-28,2015-04-28,R,121,New York Mets,3,146,Miami Marlins,4,1,7,1
413952,2015,2015-04-28,2015-04-28,R,143,Philadelphia Phillies,5,138,St. Louis Cardinals,11,1,16,6
413953,2015,2015-04-28,2015-04-28,R,134,Pittsburgh Pirates,2,112,Chicago Cubs,6,1,8,4
413954,2015,2015-04-28,2015-04-28,R,136,Seattle Mariners,2,140,Texas Rangers,1,0,3,-1
413955,2015,2015-04-28,2015-04-28,R,137,San Francisco Giants,2,119,Los Angeles Dodgers,1,0,3,-1
413956,2015,2015-04-28,2015-04-28,R,139,Tampa Bay Rays,2,147,New York Yankees,4,1,6,2
413957,2015,2015-04-28,2015-04-28,R,141,Toronto Blue Jays,11,111,Boston Red Sox,8,0,19,-3
413958,2015,2015-04-28,2015-04-28,R,120,Washington Nationals,13,144,Atlanta Braves,12,0,25,-1
413959,2015,2015-04-29,2015-04-29,R,108,Los Angeles Angels,6,133,Athletics,3,0,9,-3
413960,2015,2015-04-29,2015-04-29,R,145,Chicago White Sox,2,110,Baltimore Orioles,8,1,10,6
413961,2015,2015-04-29,2015-04-29,R,115,Colorado Rockies,1,109,Arizona Diamondbacks,9,1,10,8
413962,2015,2015-04-29,2015-04-29,R,116,Detroit Tigers,10,142,Minnesota Twins,7,0,17,-3
413963,2015,2015-04-29,2015-04-29,R,117,Houston Astros,7,135,San Diego Padres,2,0,9,-5
413964,2015,2015-04-29,2015-04-29,R,118,Kansas City Royals,5,114,Cleveland Guardians,7,1,12,2
413965,2015,2015-04-29,2015-04-29,R,158,Milwaukee Brewers,8,113,Cincinnati Reds,3,0,11,-5
413966,2015,2015-04-29,2015-04-29,R,121,New York Mets,3,146,Miami Marlins,7,1,10,4
413967,2015,2015-04-29,2015-04-29,R,143,Philadelphia Phillies,2,138,St. Louis Cardinals,5,1,7,3
413968,2015,2015-04-29,2015-04-29,R,134,Pittsburgh Pirates,8,112,Chicago Cubs,1,0,9,-7
413969,2015,2015-04-29,2015-04-29,R,136,Seattle Mariners,5,140,Texas Rangers,2,0,7,-3
413970,2015,2015-04-29,2015-04-29,R,137,San Francisco Giants,3,119,Los Angeles Dodgers,7,1,10,4
413971,2015,2015-04-29,2015-04-29,R,139,Tampa Bay Rays,3,147,New York Yankees,2,0,5,-1
413972,2015,2015-04-29,2015-04-29,R,141,Toronto Blue Jays,1,111,Boston Red Sox,4,1,5,3
413973,2015,2015-04-29,2015-04-29,R,120,Washington Nationals,13,144,Atlanta Braves,4,0,17,-9
413974,2015,2015-04-30,2015-04-30,R,108,Los Angeles Angels,6,133,Athletics,5,0,11,-1
413975,2015,2015-04-30,2015-04-30,R,145,Chicago White Sox,2,142,Minnesota Twins,12,1,14,10
413976,2015,2015-04-30,2015-04-30,R,113,Cincinnati Reds,5,144,Atlanta Braves,1,0,6,-4
413977,2015,2015-04-30,2015-04-30,R,116,Detroit Tigers,1,118,Kansas City Royals,8,1,9,7
413978,2015,2015-04-30,2015-04-30,R,143,Philadelphia Phillies,3,138,St. Louis Cardinals,9,1,12,6
413979,2015,2015-04-30,2015-04-30,R,136,Seattle Mariners,2,117,Houston Astros,3,1,5,1
413980,2015,2015-04-30,2015-04-30,R,141,Toronto Blue Jays,5,114,Cleveland Guardians,1,0,6,-4
413981,2015,2015-04-30,2015-04-30,R,120,Washington Nationals,8,121,New York Mets,2,0,10,-6
413982,2015,2015-05-01,2015-05-01,R,108,Los Angeles Angels,2,137,San Francisco Giants,3,1,5,1
413983,2015,2015-05-01,2015-05-01,R,109,Arizona Diamondbacks,0,119,Los Angeles Dodgers,8,1,8,8
413984,2015,2015-05-01,2015-05-01,R,145,Chicago White Sox,0,142,Minnesota Twins,1,1,1,1
413985,2015,2015-05-01,2015-05-01,R,113,Cincinnati Reds,3,144,Atlanta Braves,4,1,7,1
413986,2015,2015-05-01,2015-05-01,R,115,Colorado Rockies,3,135,San Diego Padres,14,1,17,11
413987,2015,2015-05-01,2015-05-01,R,116,Detroit Tigers,1,118,Kansas City Royals,4,1,5,3
413988,2015,2015-05-01,2015-05-01,R,158,Milwaukee Brewers,0,112,Chicago Cubs,1,1,1,1
413989,2015,2015-05-01,2015-05-01,R,147,New York Yankees,3,111,Boston Red Sox,2,0,5,-1
413990,2015,2015-05-01,2015-05-01,R,133,Athletics,7,140,Texas Rangers,5,0,12,-2
413991,2015,2015-05-01,2015-05-01,R,143,Philadelphia Phillies,3,146,Miami Marlins,4,1,7,1
413992,2015,2015-05-01,2015-05-01,R,134,Pittsburgh Pirates,1,138,St. Louis Cardinals,2,1,3,1
413993,2015,2015-05-01,2015-05-01,R,136,Seattle Mariners,3,117,Houston Astros,4,1,7,1
413994,2015,2015-05-01,2015-05-01,R,139,Tampa Bay Rays,2,110,Baltimore Orioles,0,0,2,-2
413995,2015,2015-05-01,2015-05-01,R,141,Toronto Blue Jays,4,114,Cleveland Guardians,9,1,13,5
413996,2015,2015-05-01,2015-05-01,R,120,Washington Nationals,0,121,New York Mets,4,1,4,4
413997,2015,2015-05-02,2015-05-02,R,108,Los Angeles Angels,4,137,San Francisco Giants,5,1,9,1
413998,2015,2015-05-02,2015-05-02,R,109,Arizona Diamondbacks,4,119,Los Angeles Dodgers,6,1,10,2
413999,2015,2015-05-02,2015-05-02,R,145,Chicago White Sox,3,142,Minnesota Twins,5,1,8,2
414000,2015,2015-05-02,2015-05-02,R,113,Cincinnati Reds,8,144,Atlanta Braves,4,0,12,-4
414001,2015,2015-05-02,2015-05-02,R,115,Colorado Rockies,2,135,San Diego Padres,4,1,6,2
414002,2015,2015-05-02,2015-05-02,R,116,Detroit Tigers,2,118,Kansas City Royals,1,0,3,-1
414003,2015,2015-05-02,2015-05-02,R,158,Milwaukee Brewers,6,112,Chicago Cubs,1,0,7,-5
414004,2015,2015-05-02,2015-05-02,R,147,New York Yankees,4,111,Boston Red Sox,2,0,6,-2
414005,2015,2015-05-02,2015-05-02,R,133,Athletics,7,140,Texas Rangers,8,1,15,1
414006,2015,2015-05-02,2015-05-02,R,143,Philadelphia Phillies,0,146,Miami Marlins,7,1,7,7
414007,2015,2015-05-02,2015-05-02,R,134,Pittsburgh Pirates,1,138,St. Louis Cardinals,2,1,3,1
414008,2015,2015-05-02,2015-05-02,R,136,Seattle Mariners,4,117,Houston Astros,11,1,15,7
414009,2015,2015-05-02,2015-05-02,R,139,Tampa Bay Rays,0,110,Baltimore Orioles,4,1,4,4
414010,2015,2015-05-02,2015-05-02,R,141,Toronto Blue Jays,11,114,Cleveland Guardians,4,0,15,-7
414011,2015,2015-05-02,2015-05-02,R,120,Washington Nationals,1,121,New York Mets,0,0,1,-1
414012,2015,2015-05-03,2015-05-03,R,108,Los Angeles Angels,0,137,San Francisco Giants,5,1,5,5
414013,2015,2015-05-03,2015-05-03,R,109,Arizona Diamondbacks,0,119,Los Angeles Dodgers,1,1,1,1
414014,2015,2015-05-03,2015-05-03,R,145,Chicago White Sox,3,142,Minnesota Twins,13,1,16,10
414015,2015,2015-05-03,2015-05-03,R,113,Cincinnati Reds,0,144,Atlanta Braves,5,1,5,5
414016,2015,2015-05-03,2015-05-03,R,115,Colorado Rockies,6,135,San Diego Padres,8,1,14,2
414017,2015,2015-05-03,2015-05-03,R,116,Detroit Tigers,6,118,Kansas City Royals,4,0,10,-2
414018,2015,2015-05-03,2015-05-03,R,158,Milwaukee Brewers,5,112,Chicago Cubs,3,0,8,-2
414019,2015,2015-05-03,2015-05-03,R,147,New York Yankees,8,111,Boston Red Sox,5,0,13,-3
414020,2015,2015-05-03,2015-05-03,R,133,Athletics,7,140,Texas Rangers,1,0,8,-6
414021,2015,2015-05-03,2015-05-03,R,143,Philadelphia Phillies,6,146,Miami Marlins,2,0,8,-4
414022,2015,2015-05-03,2015-05-03,R,134,Pittsburgh Pirates,2,138,St. Louis Cardinals,3,1,5,1
414023,2015,2015-05-03,2015-05-03,R,136,Seattle Mariners,6,117,Houston Astros,7,1,13,1
414024,2015,2015-05-03,2015-05-03,R,139,Tampa Bay Rays,2,110,Baltimore Orioles,4,1,6,2
414025,2015,2015-05-03,2015-05-03,R,141,Toronto Blue Jays,7,114,Cleveland Guardians,10,1,17,3
414026,2015,2015-05-03,2015-05-03,R,120,Washington Nationals,1,121,New York Mets,0,0,1,-1
414028,2015,2015-05-04,2015-05-04,R,112,Chicago Cubs,9,138,St. Louis Cardinals,10,1,19,1
414029,2015,2015-05-04,2015-05-04,R,119,Los Angeles Dodgers,3,158,Milwaukee Brewers,4,1,7,1
414030,2015,2015-05-04,2015-05-04,R,146,Miami Marlins,4,120,Washington Nationals,6,1,10,2
414031,2015,2015-05-04,2015-05-04,R,147,New York Yankees,1,141,Toronto Blue Jays,3,1,4,2
414032,2015,2015-05-04,2015-05-04,R,133,Athletics,7,142,Minnesota Twins,8,1,15,1
414033,2015,2015-05-04,2015-05-04,R,143,Philadelphia Phillies,5,144,Atlanta Braves,2,0,7,-3
414034,2015,2015-05-04,2015-05-04,R,135,San Diego Padres,0,137,San Francisco Giants,2,1,2,2
414035,2015,2015-05-04,2015-05-04,R,136,Seattle Mariners,3,108,Los Angeles Angels,2,0,5,-1
414036,2015,2015-05-04,2015-05-04,R,139,Tampa Bay Rays,5,111,Boston Red Sox,1,0,6,-4
414037,2015,2015-05-04,2015-05-04,R,140,Texas Rangers,2,117,Houston Astros,1,0,3,-1
414039,2015,2015-05-05,2015-05-05,R,110,Baltimore Orioles,2,121,New York Mets,3,1,5,1
414040,2015,2015-05-05,2015-05-05,R,112,Chicago Cubs,4,138,St. Louis Cardinals,7,1,11,3
414041,2015,2015-05-05,2015-05-05,R,113,Cincinnati Reds,7,134,Pittsburgh Pirates,1,0,8,-6
414042,2015,2015-05-05,2015-05-05,R,114,Cleveland Guardians,3,118,Kansas City Royals,5,1,8,2
414043,2015,2015-05-05,2015-05-05,R,116,Detroit Tigers,2,145,Chicago White Sox,5,1,7,3
414044,2015,2015-05-05,2015-05-05,R,119,Los Angeles Dodgers,8,158,Milwaukee Brewers,2,0,10,-6
414045,2015,2015-05-05,2015-05-05,R,146,Miami Marlins,2,120,Washington Nationals,1,0,3,-1
414046,2015,2015-05-05,2015-05-05,R,147,New York Yankees,6,141,Toronto Blue Jays,3,0,9,-3
414047,2015,2015-05-05,2015-05-05,R,133,Athletics,2,142,Minnesota Twins,1,0,3,-1
414048,2015,2015-05-05,2015-05-05,R,143,Philadelphia Phillies,0,144,Atlanta Braves,9,1,9,9
414049,2015,2015-05-05,2015-05-05,R,135,San Diego Padres,0,137,San Francisco Giants,6,1,6,6
414050,2015,2015-05-05,2015-05-05,R,136,Seattle Mariners,4,108,Los Angeles Angels,5,1,9,1
414051,2015,2015-05-05,2015-05-05,R,139,Tampa Bay Rays,0,111,Boston Red Sox,2,1,2,2
414052,2015,2015-05-05,2015-05-05,R,140,Texas Rangers,7,117,Houston Astros,1,0,8,-6
414038,2015,2015-05-06,2015-05-06,R,109,Arizona Diamondbacks,5,115,Colorado Rockies,1,0,6,-4
414053,2015,2015-05-06,2015-05-06,R,109,Arizona Diamondbacks,13,115,Colorado Rockies,7,0,20,-6
414054,2015,2015-05-06,2015-05-06,R,110,Baltimore Orioles,1,121,New York Mets,5,1,6,4
414055,2015,2015-05-06,2015-05-06,R,112,Chicago Cubs,6,138,St. Louis Cardinals,5,0,11,-1
414056,2015,2015-05-06,2015-05-06,R,113,Cincinnati Reds,3,134,Pittsburgh Pirates,0,0,3,-3
414057,2015,2015-05-06,2015-05-06,R,114,Cleveland Guardians,10,118,Kansas City Royals,3,0,13,-7
414058,2015,2015-05-06,2015-05-06,R,116,Detroit Tigers,6,145,Chicago White Sox,7,1,13,1
414059,2015,2015-05-06,2015-05-06,R,119,Los Angeles Dodgers,3,158,Milwaukee Brewers,6,1,9,3
414060,2015,2015-05-06,2015-05-06,R,146,Miami Marlins,5,120,Washington Nationals,7,1,12,2
414061,2015,2015-05-06,2015-05-06,R,147,New York Yankees,1,141,Toronto Blue Jays,5,1,6,4
414062,2015,2015-05-06,2015-05-06,R,133,Athletics,0,142,Minnesota Twins,13,1,13,13
414063,2015,2015-05-06,2015-05-06,R,143,Philadelphia Phillies,5,144,Atlanta Braves,7,1,12,2
414064,2015,2015-05-06,2015-05-06,R,135,San Diego Padres,9,137,San Francisco Giants,1,0,10,-8
414065,2015,2015-05-06,2015-05-06,R,136,Seattle Mariners,3,108,Los Angeles Angels,4,1,7,1
414066,2015,2015-05-06,2015-05-06,R,139,Tampa Bay Rays,5,111,Boston Red Sox,3,0,8,-2
414067,2015,2015-05-06,2015-05-06,R,140,Texas Rangers,11,117,Houston Astros,3,0,14,-8
414068,2015,2015-05-07,2015-05-07,R,110,Baltimore Orioles,3,147,New York Yankees,4,1,7,1
414069,2015,2015-05-07,2015-05-07,R,112,Chicago Cubs,1,138,St. Louis Cardinals,5,1,6,4
414070,2015,2015-05-07,2015-05-07,R,113,Cincinnati Reds,2,134,Pittsburgh Pirates,7,1,9,5
414071,2015,2015-05-07,2015-05-07,R,114,Cleveland Guardians,4,118,Kansas City Royals,7,1,11,3
414072,2015,2015-05-07,2015-05-07,R,116,Detroit Tigers,4,145,Chicago White Sox,1,0,5,-3
414073,2015,2015-05-07,2015-05-07,R,117,Houston Astros,3,108,Los Angeles Angels,2,0,5,-1
414074,2015,2015-05-07,2015-05-07,R,119,Los Angeles Dodgers,14,158,Milwaukee Brewers,4,0,18,-10
414075,2015,2015-05-07,2015-05-07,R,146,Miami Marlins,7,137,San Francisco Giants,2,0,9,-5
414076,2015,2015-05-07,2015-05-07,R,133,Athletics,5,142,Minnesota Twins,6,1,11,1
414077,2015,2015-05-07,2015-05-07,R,135,San Diego Padres,0,109,Arizona Diamondbacks,11,1,11,11
414078,2015,2015-05-07,2015-05-07,R,140,Texas Rangers,5,139,Tampa Bay Rays,4,0,9,-1
414079,2015,2015-05-08,2015-05-08,R,144,Atlanta Braves,2,120,Washington Nationals,9,1,11,7
414080,2015,2015-05-08,2015-05-08,R,110,Baltimore Orioles,4,147,New York Yankees,5,1,9,1
414081,2015,2015-05-08,2015-05-08,R,111,Boston Red Sox,0,141,Toronto Blue Jays,7,1,7,7
414082,2015,2015-05-08,2015-05-08,R,112,Chicago Cubs,7,158,Milwaukee Brewers,6,0,13,-1
414084,2015,2015-05-08,2015-05-08,R,117,Houston Astros,0,108,Los Angeles Angels,2,1,2,2
414085,2015,2015-05-08,2015-05-08,R,118,Kansas City Royals,5,116,Detroit Tigers,6,1,11,1
414086,2015,2015-05-08,2015-05-08,R,119,Los Angeles Dodgers,2,115,Colorado Rockies,1,0,3,-1
414087,2015,2015-05-08,2015-05-08,R,146,Miami Marlins,0,137,San Francisco Giants,6,1,6,6
414088,2015,2015-05-08,2015-05-08,R,142,Minnesota Twins,9,114,Cleveland Guardians,3,0,12,-6
414089,2015,2015-05-08,2015-05-08,R,121,New York Mets,1,143,Philadelphia Phillies,3,1,4,2
414090,2015,2015-05-08,2015-05-08,R,133,Athletics,3,136,Seattle Mariners,4,1,7,1
414091,2015,2015-05-08,2015-05-08,R,135,San Diego Padres,6,109,Arizona Diamondbacks,5,0,11,-1
414092,2015,2015-05-08,2015-05-08,R,138,St. Louis Cardinals,8,134,Pittsburgh Pirates,5,0,13,-3
414093,2015,2015-05-08,2015-05-08,R,140,Texas Rangers,2,139,Tampa Bay Rays,8,1,10,6
414083,2015,2015-05-09,2015-05-09,R,113,Cincinnati Reds,2,145,Chicago White Sox,8,1,10,6
414094,2015,2015-05-09,2015-05-09,R,144,Atlanta Braves,6,120,Washington Nationals,8,1,14,2
414095,2015,2015-05-09,2015-05-09,R,110,Baltimore Orioles,6,147,New York Yankees,2,0,8,-4
414096,2015,2015-05-09,2015-05-09,R,111,Boston Red Sox,1,141,Toronto Blue Jays,7,1,8,6
414097,2015,2015-05-09,2015-05-09,R,112,Chicago Cubs,4,158,Milwaukee Brewers,12,1,16,8
414098,2015,2015-05-09,2015-05-09,R,113,Cincinnati Reds,10,145,Chicago White Sox,4,0,14,-6
414099,2015,2015-05-09,2015-05-09,R,117,Houston Astros,6,108,Los Angeles Angels,5,0,11,-1
414100,2015,2015-05-09,2015-05-09,R,118,Kansas City Royals,6,116,Detroit Tigers,2,0,8,-4
414102,2015,2015-05-09,2015-05-09,R,146,Miami Marlins,6,137,San Francisco Giants,2,0,8,-4
414103,2015,2015-05-09,2015-05-09,R,142,Minnesota Twins,7,114,Cleveland Guardians,4,0,11,-3
414104,2015,2015-05-09,2015-05-09,R,121,New York Mets,3,143,Philadelphia Phillies,2,0,5,-1
414105,2015,2015-05-09,2015-05-09,R,133,Athletics,2,136,Seattle Mariners,7,1,9,5
414106,2015,2015-05-09,2015-05-09,R,135,San Diego Padres,6,109,Arizona Diamondbacks,4,0,10,-2
414107,2015,2015-05-09,2015-05-09,R,138,St. Louis Cardinals,5,134,Pittsburgh Pirates,7,1,12,2
414108,2015,2015-05-09,2015-05-09,R,140,Texas Rangers,2,139,Tampa Bay Rays,7,1,9,5
414109,2015,2015-05-10,2015-05-10,R,144,Atlanta Braves,4,120,Washington Nationals,5,1,9,1
414110,2015,2015-05-10,2015-05-10,R,110,Baltimore Orioles,2,147,New York Yankees,6,1,8,4
414111,2015,2015-05-10,2015-05-10,R,111,Boston Red Sox,6,141,Toronto Blue Jays,3,0,9,-3
414112,2015,2015-05-10,2015-05-10,R,112,Chicago Cubs,2,158,Milwaukee Brewers,3,1,5,1
414113,2015,2015-05-10,2015-05-10,R,113,Cincinnati Reds,3,145,Chicago White Sox,4,1,7,1
414114,2015,2015-05-10,2015-05-10,R,117,Houston Astros,1,108,Los Angeles Angels,3,1,4,2
414115,2015,2015-05-10,2015-05-10,R,118,Kansas City Royals,2,116,Detroit Tigers,1,0,3,-1
414116,2015,2015-05-10,2015-05-10,R,119,Los Angeles Dodgers,9,115,Colorado Rockies,5,0,14,-4
414117,2015,2015-05-10,2015-05-10,R,146,Miami Marlins,2,137,San Francisco Giants,3,1,5,1
414118,2015,2015-05-10,2015-05-10,R,142,Minnesota Twins,2,114,Cleveland Guardians,8,1,10,6
414119,2015,2015-05-10,2015-05-10,R,121,New York Mets,7,143,Philadelphia Phillies,4,0,11,-3
414120,2015,2015-05-10,2015-05-10,R,133,Athletics,3,136,Seattle Mariners,4,1,7,1
414121,2015,2015-05-10,2015-05-10,R,135,San Diego Padres,1,109,Arizona Diamondbacks,2,1,3,1
414122,2015,2015-05-10,2015-05-10,R,138,St. Louis Cardinals,3,134,Pittsburgh Pirates,4,1,7,1
414123,2015,2015-05-10,2015-05-10,R,140,Texas Rangers,2,139,Tampa Bay Rays,1,0,3,-1
414124,2015,2015-05-11,2015-05-11,R,144,Atlanta Braves,2,113,Cincinnati Reds,1,0,3,-1
414125,2015,2015-05-11,2015-05-11,R,111,Boston Red Sox,5,133,Athletics,4,0,9,-1
414126,2015,2015-05-11,2015-05-11,R,145,Chicago White Sox,7,158,Milwaukee Brewers,10,1,17,3
414127,2015,2015-05-11,2015-05-11,R,118,Kansas City Royals,2,140,Texas Rangers,8,1,10,6
414128,2015,2015-05-11,2015-05-11,R,146,Miami Marlins,3,119,Los Angeles Dodgers,5,1,8,2
414129,2015,2015-05-11,2015-05-11,R,147,New York Yankees,11,139,Tampa Bay Rays,5,0,16,-6
414130,2015,2015-05-11,2015-05-11,R,121,New York Mets,3,112,Chicago Cubs,4,1,7,1
414131,2015,2015-05-11,2015-05-11,R,134,Pittsburgh Pirates,4,143,Philadelphia Phillies,3,0,7,-1
414132,2015,2015-05-11,2015-05-11,R,141,Toronto Blue Jays,2,110,Baltimore Orioles,5,1,7,3
414133,2015,2015-05-11,2015-05-11,R,120,Washington Nationals,11,109,Arizona Diamondbacks,1,0,12,-10
414134,2015,2015-05-12,2015-05-12,R,144,Atlanta Braves,3,113,Cincinnati Reds,4,1,7,1
414135,2015,2015-05-12,2015-05-12,R,111,Boston Red Sox,2,133,Athletics,9,1,11,7
414136,2015,2015-05-12,2015-05-12,R,145,Chicago White Sox,4,158,Milwaukee Brewers,2,0,6,-2
414137,2015,2015-05-12,2015-05-12,R,115,Colorado Rockies,2,108,Los Angeles Angels,5,1,7,3
414138,2015,2015-05-12,2015-05-12,R,118,Kansas City Royals,7,140,Texas Rangers,6,0,13,-1
414139,2015,2015-05-12,2015-05-12,R,146,Miami Marlins,1,119,Los Angeles Dodgers,11,1,12,10
414140,2015,2015-05-12,2015-05-12,R,142,Minnesota Twins,1,116,Detroit Tigers,2,1,3,1
414141,2015,2015-05-12,2015-05-12,R,147,New York Yankees,2,139,Tampa Bay Rays,4,1,6,2
414142,2015,2015-05-12,2015-05-12,R,121,New York Mets,1,112,Chicago Cubs,6,1,7,5
414143,2015,2015-05-12,2015-05-12,R,134,Pittsburgh Pirates,7,143,Philadelphia Phillies,2,0,9,-5
414144,2015,2015-05-12,2015-05-12,R,135,San Diego Padres,4,136,Seattle Mariners,11,1,15,7
414145,2015,2015-05-12,2015-05-12,R,137,San Francisco Giants,8,117,Houston Astros,1,0,9,-7
414146,2015,2015-05-12,2015-05-12,R,138,St. Louis Cardinals,8,114,Cleveland Guardians,3,0,11,-5
414147,2015,2015-05-12,2015-05-12,R,141,Toronto Blue Jays,10,110,Baltimore Orioles,2,0,12,-8
414148,2015,2015-05-12,2015-05-12,R,120,Washington Nationals,6,109,Arizona Diamondbacks,14,1,20,8
414149,2015,2015-05-13,2015-05-13,R,144,Atlanta Braves,1,113,Cincinnati Reds,5,1,6,4
414150,2015,2015-05-13,2015-05-13,R,111,Boston Red Sox,2,133,Athletics,0,0,2,-2
414151,2015,2015-05-13,2015-05-13,R,145,Chicago White Sox,4,158,Milwaukee Brewers,2,0,6,-2
414152,2015,2015-05-13,2015-05-13,R,115,Colorado Rockies,1,108,Los Angeles Angels,2,1,3,1
414153,2015,2015-05-13,2015-05-13,R,118,Kansas City Royals,2,140,Texas Rangers,5,1,7,3
414154,2015,2015-05-13,2015-05-13,R,146,Miami Marlins,5,119,Los Angeles Dodgers,4,0,9,-1
414155,2015,2015-05-13,2015-05-13,R,142,Minnesota Twins,6,116,Detroit Tigers,2,0,8,-4
414156,2015,2015-05-13,2015-05-13,R,147,New York Yankees,2,139,Tampa Bay Rays,3,1,5,1
414157,2015,2015-05-13,2015-05-13,R,121,New York Mets,1,112,Chicago Cubs,2,1,3,1
414158,2015,2015-05-13,2015-05-13,R,134,Pittsburgh Pirates,2,143,Philadelphia Phillies,3,1,5,1
414159,2015,2015-05-13,2015-05-13,R,135,San Diego Padres,4,136,Seattle Mariners,2,0,6,-2
414160,2015,2015-05-13,2015-05-13,R,137,San Francisco Giants,3,117,Houston Astros,4,1,7,1
